question,worker,answer
182,4,0.66819222
182,5,0.76659039
182,6,0.87871854
182,8,0.78032037
183,0,0.74141876
183,1,0.72311213
183,2,0.73684211
183,3,0.75514874
183,4,0.67505721
183,5,0.79176201
183,6,0.83981693
183,7,0.56521739
183,8,0.87185355
184,0,0.73913043
184,1,0.72540046
184,3,0.70251716
184,5,0.77345538
184,6,0.89702517
184,8,0.84897025
185,0,0.7208238
185,1,0.72768879
185,3,0.74370709
185,5,0.75057208
185,7,0.5423341
185,8,0.94279176
186,0,0.72540046
186,2,0.73455378
186,3,0.75057208
186,5,0.72540046
186,8,0.90617849
187,0,0.71395881
187,1,0.70938215
187,2,0.74141876
187,3,0.75057208
187,4,0.70480549
187,5,0.77116705
187,6,0.8604119
187,7,0.70709382
188,0,0.7208238
188,1,0.70938215
188,3,0.74828375
188,5,0.7597254
188,6,0.83295195
188,7,0.43935927
189,0,0.71395881
189,1,0.71167048
189,3,0.77345538
189,4,0.64988558
189,5,0.74141876
189,6,0.82837529
189,7,0.58352403
189,8,0.8215103
190,0,0.73455378
190,1,0.71853547
190,2,0.75057208
190,3,0.78489703
190,4,0.68649886
190,5,0.73684211
190,6,0.78032037
190,8,0.87643021
191,0,0.75057208
191,1,0.74141876
191,2,0.74599542
191,3,0.76201373
191,4,0.71167048
191,5,0.76201373
191,6,0.87414188
191,7,0.42334096
191,8,0.87643021
192,0,0.74599542
192,1,0.71395881
192,2,0.74141876
192,3,0.78489703
192,4,0.73455378
192,5,0.76887872
192,6,0.83981693
192,7,0.56750572
192,8,0.88558352
193,1,0.71853547
193,2,0.72540046
193,3,0.7597254
193,4,0.70709382
193,5,0.77574371
193,7,0.5812357
193,8,0.80778032
194,0,0.72540046
194,1,0.73455378
194,2,0.73226545
194,3,0.76201373
194,5,0.77574371
194,6,0.81235698
194,7,0.71853547
194,8,0.88100686
195,0,0.72997712
195,1,0.74141876
195,2,0.72997712
195,3,0.7826087
195,4,0.6819222
195,6,0.90617849
195,7,0.65217391
196,0,0.70480549
196,1,0.71395881
196,2,0.71853547
196,4,0.72540046
196,6,0.76201373
196,7,0.56064073
196,8,0.84668192
197,0,0.72311213
197,1,0.72768879
197,2,0.72768879
197,3,0.76430206
197,4,0.69107551
197,5,0.80320366
197,6,0.81693364
197,7,0.6979405
197,8,0.87643021
198,1,0.72768879
198,2,0.7208238
198,3,0.80778032
198,4,0.66590389
198,5,0.75286041
198,6,0.8993135
198,8,0.83066362
199,0,0.73455378
199,1,0.71853547
199,3,0.7208238
199,4,0.68649886
199,5,0.78032037
199,6,0.85125858
199,7,0.61784897
199,8,0.82837529
200,1,0.72540046
200,2,0.73455378
200,3,0.75286041
200,4,0.74141876
200,5,0.77574371
200,6,0.83981693
200,7,0.62929062
200,8,0.91990847
201,1,0.73226545
201,2,0.72311213
201,3,0.76201373
201,4,0.70709382
201,6,0.8604119
201,7,0.54462243
202,0,0.75743707
202,2,0.74370709
202,5,0.79405034
202,6,0.85812357
202,7,0.56292906
202,8,0.82379863
203,0,0.72540046
203,1,0.71395881
203,2,0.74141876
203,3,0.77803204
203,4,0.70709382
203,5,0.77116705
203,6,0.76201373
203,7,0.57437071
203,8,0.82608696
204,0,0.71624714
204,1,0.7208238
204,2,0.72540046
204,3,0.78032037
204,4,0.73455378
204,5,0.7826087
204,6,0.81235698
204,7,0.61784897
204,8,0.85354691
205,0,0.72540046
205,1,0.71853547
205,2,0.72311213
205,3,0.75514874
205,4,0.65446224
205,5,0.77116705
205,6,0.92677346
205,7,0.62242563
205,8,0.82379863
206,0,0.73913043
206,1,0.72768879
206,3,0.73226545
206,5,0.76430206
206,7,0.73455378
206,8,0.82837529
207,0,0.72540046
207,1,0.74370709
207,2,0.76659039
207,3,0.78489703
207,4,0.66819222
207,5,0.77574371
207,6,0.80778032
207,7,0.65446224
207,8,0.87414188
208,0,0.74141876
208,1,0.72311213
208,3,0.7826087
208,4,0.6590389
208,5,0.77345538
208,6,0.82837529
208,7,0.4416476
208,8,0.798627
209,1,0.74828375
209,2,0.77345538
209,3,0.74370709
209,5,0.80778032
209,6,0.8375286
209,7,0.66819222
210,0,0.72997712
210,1,0.74370709
210,2,0.72768879
210,4,0.71395881
210,5,0.75514874
210,6,0.84210526
210,7,0.52860412
210,8,0.82379863
211,0,0.73913043
211,1,0.72768879
211,2,0.74370709
211,4,0.71167048
211,5,0.78032037
211,6,0.81693364
211,7,0.56521739
211,8,0.96567506
212,0,0.74599542
212,1,0.72768879
212,2,0.73455378
212,3,0.76887872
212,4,0.74828375
212,5,0.78718535
212,6,0.87643021
212,7,0.57437071
212,8,0.89244851
213,0,0.73684211
213,1,0.72997712
213,2,0.72997712
213,3,0.72997712
213,4,0.71167048
213,5,0.77803204
213,6,0.85812357
213,7,0.58352403
213,8,0.83524027
214,1,0.72997712
214,2,0.7208238
214,3,0.74370709
214,4,0.68649886
214,5,0.79633867
214,6,0.88329519
214,7,0.52860412
214,8,0.88100686
215,1,0.73226545
215,2,0.74370709
215,4,0.70480549
215,5,0.79176201
215,6,0.78718535
215,8,0.89702517
216,0,0.7208238
216,1,0.71167048
216,2,0.72311213
216,3,0.73684211
216,4,0.6979405
216,6,0.81693364
216,8,0.90617849
217,0,0.72997712
217,1,0.7208238
217,2,0.74141876
217,3,0.77803204
217,4,0.65217391
217,5,0.77116705
217,6,0.82837529
217,7,0.63615561
218,0,0.72768879
218,1,0.71853547
218,2,0.73913043
218,3,0.76201373
218,4,0.77116705
218,6,0.86498856
218,7,0.52402746
219,0,0.72768879
219,1,0.72540046
219,2,0.74828375
219,4,0.71395881
219,5,0.77803204
219,6,0.79633867
219,8,0.8604119
220,1,0.74370709
220,2,0.74141876
220,3,0.74828375
220,4,0.7208238
220,6,0.91075515
220,7,0.66361556
220,8,0.92448513
221,0,0.71624714
221,1,0.71395881
221,2,0.72540046
221,3,0.76887872
221,5,0.76659039
221,7,0.76430206
221,8,0.75743707
222,0,0.75514874
222,1,0.71624714
222,2,0.74370709
222,3,0.73226545
222,4,0.7208238
222,6,0.91304348
222,7,0.53775744
223,0,0.72768879
223,1,0.7208238
223,2,0.71853547
223,3,0.75743707
223,5,0.76887872
223,8,0.80549199
224,0,0.72540046
224,1,0.72311213
224,2,0.72311213
224,3,0.73913043
224,5,0.73684211
224,6,0.78032037
225,0,0.74599542
225,1,0.74141876
225,2,0.75514874
225,3,0.7597254
225,4,0.72540046
225,5,0.77345538
225,6,0.8215103
225,7,0.61098398
225,8,0.87871854
226,0,0.72768879
226,1,0.72768879
226,2,0.73684211
226,3,0.77345538
226,4,0.69565217
226,5,0.74599542
226,6,0.81006865
226,7,0.45080092
227,0,0.73684211
227,1,0.72311213
227,2,0.73226545
227,3,0.76430206
227,4,0.67505721
227,5,0.78718535
227,6,0.98398169
227,8,0.87185355
228,0,0.72997712
228,1,0.72311213
228,2,0.7208238
228,3,0.78718535
228,4,0.70938215
228,5,0.76659039
228,6,0.81006865
228,7,0.597254
228,8,0.81693364
229,1,0.73684211
229,2,0.72540046
229,3,0.76201373
229,4,0.71395881
229,6,0.94050343
230,0,0.72311213
230,1,0.72311213
230,2,0.72311213
230,3,0.76201373
230,5,0.76201373
230,6,0.76201373
230,8,0.86956522
231,0,0.73684211
231,1,0.72311213
231,2,0.73226545
231,3,0.75057208
231,4,0.67734554
231,5,0.78947368
231,6,0.78489703
231,7,0.66819222
231,8,0.83524027
232,0,0.71167048
232,1,0.73913043
232,2,0.72311213
232,4,0.73684211
232,5,0.77803204
232,6,0.80091533
232,7,0.67276888
232,8,0.85125858
233,0,0.71167048
233,1,0.72540046
233,2,0.72768879
233,3,0.7597254
233,4,0.70022883
233,5,0.74599542
233,6,0.78718535
233,7,0.62242563
233,8,0.90389016
234,0,0.72997712
234,1,0.74141876
234,2,0.72997712
234,3,0.78489703
234,4,0.73226545
234,5,0.78489703
234,8,0.91762014
235,0,0.73455378
235,2,0.72540046
235,3,0.76201373
235,5,0.76887872
235,6,0.82837529
235,7,0.68649886
235,8,0.8215103
236,0,0.73455378
236,2,0.72311213
236,4,0.7208238
236,5,0.72311213
236,6,0.78489703
236,7,0.7826087
236,8,0.798627
237,0,0.75514874
237,1,0.71395881
237,2,0.73684211
237,3,0.71853547
237,5,0.75743707
237,6,0.79176201
237,7,0.73913043
237,8,0.84439359
238,0,0.72997712
238,2,0.72311213
238,3,0.76201373
238,4,0.69107551
238,5,0.76201373
238,6,0.8993135
238,7,0.5812357
238,8,0.85583524
239,0,0.73913043
239,1,0.71853547
239,2,0.72768879
239,3,0.77116705
239,4,0.70938215
239,5,0.77345538
239,6,0.91304348
239,7,0.52631579
239,8,0.83524027
240,0,0.70251716
240,1,0.71624714
240,2,0.71395881
240,3,0.73684211
240,4,0.71167048
240,5,0.73684211
240,6,0.88558352
240,7,0.58581236
240,8,0.90160183
241,0,0.7208238
241,1,0.7208238
241,2,0.72540046
241,3,0.72768879
241,4,0.67505721
241,5,0.78947368
241,6,0.86727689
241,7,0.55377574
241,8,0.87414188
242,0,0.7208238
242,1,0.71853547
242,2,0.73913043
242,3,0.79405034
242,4,0.70022883
242,6,0.84439359
242,7,0.65446224
242,8,0.88100686
243,2,0.74370709
243,3,0.77345538
243,4,0.70480549
243,5,0.77116705
243,7,0.54462243
243,8,0.80778032
244,0,0.71167048
244,1,0.71167048
244,2,0.71624714
244,4,0.6590389
244,5,0.7597254
244,6,0.798627
244,7,0.60411899
245,0,0.7208238
245,1,0.72768879
245,2,0.71395881
245,5,0.77116705
245,6,0.77803204
245,8,0.90846682
246,0,0.71624714
246,2,0.72768879
246,3,0.74599542
246,4,0.75286041
246,6,0.85354691
246,7,0.67276888
247,0,0.6979405
247,1,0.71853547
247,2,0.71395881
247,3,0.72311213
247,4,0.64988558
247,5,0.74599542
247,6,0.76201373
247,7,0.60640732
248,0,0.74599542
248,2,0.73455378
248,3,0.74828375
248,5,0.78489703
248,6,0.78947368
248,7,0.56292906
248,8,0.73913043
249,0,0.71395881
249,3,0.78718535
249,4,0.6590389
249,5,0.76201373
249,6,0.90160183
249,7,0.70022883
249,8,0.89702517
250,0,0.71853547
250,1,0.70022883
250,2,0.72997712
250,4,0.71853547
250,5,0.73913043
250,6,0.93363844
250,7,0.47826087
250,8,0.89016018
251,0,0.75286041
251,1,0.7208238
251,3,0.76201373
251,4,0.71624714
251,5,0.78032037
251,6,0.86270023
251,7,0.59954233
251,8,0.84210526
252,0,0.72768879
252,1,0.72540046
252,3,0.75514874
252,5,0.80549199
252,6,0.91075515
252,8,0.92906178
253,0,0.70022883
253,1,0.71853547
253,2,0.73913043
253,3,0.77116705
253,5,0.7826087
253,6,0.82379863
253,7,0.61784897
253,8,0.85812357
254,1,0.70022883
254,2,0.71395881
254,4,0.64988558
254,5,0.76887872
254,6,0.74370709
254,7,0.60411899
254,8,0.84668192
255,1,0.70709382
255,2,0.70938215
255,3,0.72768879
255,5,0.74828375
255,6,0.86270023
255,7,0.62242563
255,8,0.86498856
256,0,0.72540046
256,1,0.71395881
256,2,0.73226545
256,3,0.79405034
256,4,0.71395881
256,5,0.74141876
256,6,0.87185355
256,7,0.66361556
257,0,0.72768879
257,1,0.70709382
257,2,0.72768879
257,3,0.77574371
257,4,0.72311213
257,5,0.7826087
257,6,0.82837529
257,7,0.60411899
257,8,0.99313501
258,0,0.74370709
258,1,0.71167048
258,2,0.7208238
258,3,0.74141876
258,4,0.68878719
258,5,0.80091533
258,6,0.81922197
258,8,0.91762014
259,1,0.6979405
259,2,0.73913043
259,3,0.73913043
259,6,0.88787185
259,7,0.59038902
259,8,0.88787185
260,0,0.6979405
260,1,0.71853547
260,2,0.72540046
260,3,0.6819222
260,4,0.75057208
260,6,0.76430206
260,7,0.57665904
260,8,0.80320366
261,0,0.72311213
261,1,0.71853547
261,4,0.63844394
261,5,0.78718535
261,6,0.7826087
261,7,0.56750572
261,8,0.85583524
262,0,0.68878719
262,1,0.68421053
262,2,0.71167048
262,3,0.69107551
262,4,0.6819222
262,5,0.72997712
262,6,0.74599542
262,7,0.64073227
262,8,0.78947368
263,0,0.70709382
263,1,0.70251716
263,2,0.71395881
263,3,0.70938215
263,5,0.72997712
263,6,0.82379863
263,7,0.5583524
263,8,0.87871854
264,0,0.74370709
264,1,0.70022883
264,2,0.7208238
264,3,0.74599542
264,5,0.73684211
264,6,0.76201373
264,8,0.85354691
265,0,0.68878719
265,1,0.71167048
265,2,0.7208238
265,3,0.72997712
265,4,0.70709382
265,5,0.71624714
265,6,0.77803204
265,7,0.65675057
265,8,0.78718535
266,0,0.72768879
266,1,0.73226545
266,2,0.73226545
266,4,0.71853547
266,5,0.76430206
266,6,0.79405034
266,7,0.6201373
266,8,0.86270023
267,1,0.6979405
267,2,0.70251716
267,3,0.70251716
267,4,0.66590389
267,5,0.77574371
267,6,0.798627
267,7,0.56064073
267,8,0.798627
268,0,0.71624714
268,1,0.70938215
268,3,0.73455378
268,6,0.73455378
268,7,0.64530892
269,0,0.72540046
269,1,0.70709382
269,2,0.71167048
269,3,0.75514874
269,4,0.67276888
269,5,0.75286041
269,6,0.82837529
269,8,0.85354691
270,0,0.72311213
270,1,0.70480549
270,2,0.72540046
270,4,0.70251716
270,5,0.76887872
270,6,0.90389016
270,8,0.81464531
271,0,0.70480549
271,2,0.69107551
271,3,0.74370709
271,4,0.69107551
271,5,0.76659039
271,6,0.81922197
271,7,0.54462243
272,0,0.71395881
272,1,0.70938215
272,2,0.71853547
272,3,0.70480549
272,4,0.70251716
272,5,0.75286041
272,7,0.65446224
272,8,0.85125858
273,1,0.70480549
273,2,0.72311213
273,5,0.78718535
273,6,0.90846682
273,7,0.61784897
273,8,0.87643021
274,0,0.70480549
274,1,0.69107551
274,2,0.68421053
274,3,0.72997712
274,4,0.6979405
274,5,0.78032037
274,6,0.88787185
274,7,0.55377574
274,8,0.83295195
275,0,0.70709382
275,1,0.70251716
275,2,0.72768879
275,3,0.70938215
275,5,0.75057208
275,6,0.86498856
275,7,0.64073227
275,8,0.82608696
276,0,0.71624714
276,1,0.70022883
276,2,0.7208238
276,3,0.7597254
276,4,0.64988558
276,5,0.73913043
276,6,0.82379863
276,7,0.63844394
276,8,0.85125858
277,0,0.6979405
277,2,0.70022883
277,3,0.75057208
277,4,0.66361556
277,6,0.81464531
278,0,0.71167048
278,1,0.6979405
278,2,0.71395881
278,3,0.71624714
278,4,0.64759725
278,6,0.8604119
278,8,0.87185355
279,0,0.70251716
279,1,0.69565217
279,2,0.70480549
279,3,0.71395881
279,4,0.6590389
279,5,0.75743707
279,6,0.78947368
279,7,0.67505721
279,8,0.78489703
280,0,0.71853547
280,1,0.69107551
280,2,0.71853547
280,3,0.72311213
280,4,0.70022883
280,5,0.73913043
280,6,0.70709382
280,7,0.66361556
280,8,0.84897025
281,0,0.70709382
281,1,0.69565217
281,2,0.71853547
281,3,0.68649886
281,5,0.72768879
281,6,0.84668192
281,7,0.63386728
281,8,0.90160183
282,0,0.69336384
282,1,0.6979405
282,2,0.70251716
282,3,0.75057208
282,5,0.77803204
282,6,0.7597254
282,7,0.52860412
283,0,0.70709382
283,1,0.69336384
283,2,0.70022883
283,3,0.71624714
283,4,0.66361556
283,5,0.75743707
283,6,0.74828375
283,7,0.75286041
283,8,0.85125858
284,0,0.70480549
284,1,0.69336384
284,2,0.71624714
284,3,0.76659039
284,4,0.75514874
284,5,0.7597254
284,6,0.82608696
284,7,0.51258581
284,8,0.85125858
285,1,0.68878719
285,2,0.68878719
285,3,0.69107551
285,5,0.70480549
285,6,0.79176201
285,7,0.64530892
285,8,0.84897025
286,0,0.69107551
286,1,0.70022883
286,2,0.69336384
286,3,0.71395881
286,4,0.67048055
286,5,0.71624714
286,6,0.72768879
286,7,0.6201373
286,8,0.85125858
287,0,0.69565217
287,1,0.69336384
287,3,0.6979405
287,4,0.67276888
287,5,0.74599542
287,6,0.8215103
287,7,0.51487414
287,8,0.86956522
288,0,0.71395881
288,1,0.67505721
288,2,0.71853547
288,3,0.70709382
288,5,0.73226545
288,6,0.86498856
288,8,0.73913043
289,0,0.66819222
289,2,0.70480549
289,3,0.69565217
289,4,0.66361556
289,5,0.72768879
289,6,0.73684211
289,7,0.57665904
289,8,0.75286041
290,0,0.72997712
290,1,0.68421053
290,2,0.68878719
290,3,0.74599542
290,4,0.64530892
290,5,0.75514874
290,6,0.87643021
290,7,0.5812357
290,8,0.87185355
291,0,0.70251716
291,1,0.68421053
291,2,0.6819222
291,3,0.70480549
291,4,0.65675057
291,5,0.74599542
291,6,0.71167048
291,7,0.67276888
291,8,0.75514874
292,0,0.69336384
292,1,0.67505721
292,2,0.68878719
292,3,0.72311213
292,4,0.68878719
292,5,0.75514874
292,6,0.91990847
292,7,0.53318078
292,8,0.83981693
293,0,0.6979405
293,1,0.68878719
293,2,0.70480549
293,3,0.71853547
293,4,0.67048055
293,5,0.7208238
293,6,0.78489703
293,7,0.57208238
293,8,0.81464531
294,0,0.6979405
294,1,0.6979405
294,2,0.6979405
294,4,0.64073227
294,6,0.81235698
294,7,0.42562929
294,8,0.78032037
295,0,0.69107551
295,1,0.68421053
295,2,0.70022883
295,3,0.68649886
295,4,0.62929062
295,5,0.7208238
295,6,0.68878719
295,7,0.6979405
295,8,0.83524027
296,0,0.70251716
296,1,0.6819222
296,2,0.70480549
296,4,0.65217391
296,5,0.75057208
296,6,0.80320366
296,7,0.51487414
296,8,0.8375286
297,0,0.6979405
297,1,0.67276888
297,2,0.70251716
297,3,0.71624714
297,4,0.66132723
297,5,0.74141876
297,6,0.81464531
297,7,0.60640732
297,8,0.91990847
298,0,0.69336384
298,1,0.68421053
298,2,0.6979405
298,3,0.73684211
298,4,0.69336384
298,7,0.57894737
298,8,0.798627
299,0,0.68878719
299,1,0.6819222
299,2,0.67963387
299,4,0.62242563
299,5,0.7597254
299,6,0.79633867
299,7,0.57665904
300,1,0.67734554
300,2,0.67963387
300,3,0.6819222
300,6,0.75743707
300,7,0.62929062
300,8,0.87871854
301,0,0.67963387
301,1,0.67048055
301,2,0.69336384
301,3,0.72997712
301,4,0.64073227
301,5,0.72997712
301,6,0.73684211
301,7,0.68878719
301,8,0.83066362
302,0,0.68649886
302,1,0.68649886
302,2,0.69107551
302,5,0.76430206
302,6,0.86270023
303,0,0.70022883
303,1,0.69336384
303,2,0.69336384
303,3,0.6979405
303,4,0.6590389
303,5,0.73913043
303,6,0.798627
303,7,0.597254
303,8,0.78947368
304,0,0.68878719
304,1,0.67963387
304,2,0.6819222
304,4,0.59954233
304,5,0.74141876
304,6,0.87871854
304,8,0.85125858
305,0,0.64759725
305,2,0.67505721
305,3,0.70022883
305,5,0.71624714
305,6,0.76201373
305,7,0.61784897
305,8,0.83981693
306,0,0.69565217
306,2,0.68878719
306,4,0.63386728
306,6,0.77345538
306,7,0.60411899
307,0,0.67734554
307,2,0.67963387
307,4,0.62471396
307,5,0.71624714
307,6,0.83066362
307,7,0.63615561
307,8,0.80778032
308,0,0.6819222
308,1,0.67505721
308,2,0.67734554
308,3,0.72311213
308,6,0.6979405
308,7,0.5423341
308,8,0.82608696
309,0,0.67048055
309,1,0.66590389
309,3,0.68878719
309,4,0.6201373
309,7,0.64073227
309,8,0.78032037
310,0,0.68649886
310,1,0.66361556
310,2,0.67276888
310,3,0.70480549
310,5,0.73226545
310,6,0.71395881
310,7,0.64302059
310,8,0.76887872
311,0,0.69336384
311,3,0.70480549
311,4,0.65446224
311,5,0.75286041
311,6,0.85354691
311,7,0.64759725
311,8,0.84897025
312,0,0.67048055
312,2,0.67276888
312,3,0.71167048
312,4,0.64302059
312,5,0.73226545
312,6,0.7208238
312,7,0.52631579
312,8,0.80091533
313,0,0.6819222
313,1,0.67963387
313,2,0.68878719
313,3,0.65217391
313,4,0.62929062
313,5,0.71624714
313,6,0.68421053
314,0,0.66819222
314,1,0.66819222
314,2,0.67963387
314,3,0.66819222
314,6,0.89702517
314,7,0.56064073
314,8,0.80778032
315,0,0.65446224
315,1,0.66361556
315,3,0.71395881
315,4,0.64988558
315,5,0.73684211
315,6,0.70022883
315,7,0.57894737
315,8,0.81464531
316,0,0.66590389
316,1,0.66590389
316,2,0.68878719
316,3,0.72540046
316,4,0.68878719
316,5,0.67505721
316,6,0.79405034
316,7,0.47139588
316,8,0.81693364
317,0,0.67505721
317,1,0.65446224
317,2,0.6819222
317,3,0.67276888
317,4,0.67734554
317,5,0.67963387
317,6,0.77803204
317,7,0.66590389
318,0,0.67963387
318,1,0.65217391
318,3,0.69336384
318,8,0.73455378
319,1,0.6590389
319,2,0.66590389
319,3,0.70022883
319,4,0.57894737
319,6,0.61327231
319,7,0.55606407
319,8,0.85583524
320,0,0.67048055
320,1,0.65675057
320,2,0.65675057
320,3,0.70938215
320,4,0.64759725
320,6,0.7597254
320,7,0.57665904
320,8,0.80320366
321,1,0.66361556
321,3,0.64988558
321,4,0.62929062
321,5,0.7208238
321,6,0.80091533
321,7,0.5194508
321,8,0.78947368
322,0,0.66361556
322,1,0.64530892
322,3,0.66590389
322,4,0.62700229
322,5,0.6979405
322,6,0.78489703
322,7,0.4576659
322,8,0.80778032
323,0,0.67963387
323,1,0.67505721
323,2,0.65675057
323,4,0.63157895
323,5,0.72540046
323,6,0.83524027
323,7,0.52631579
324,0,0.64530892
324,1,0.63844394
324,2,0.64073227
324,3,0.67276888
324,4,0.62242563
324,5,0.69336384
324,6,0.73913043
324,7,0.5583524
324,8,0.79633867
325,0,0.65446224
325,2,0.63844394
325,3,0.69565217
325,4,0.6201373
325,5,0.70022883
325,6,0.798627
325,8,0.81693364
326,0,0.67276888
326,1,0.66819222
326,3,0.75057208
326,4,0.61556064
326,5,0.69107551
326,6,0.73455378
326,7,0.60183066
326,8,0.8215103
327,2,0.67505721
327,3,0.68421053
327,4,0.60411899
327,5,0.71167048
327,6,0.68878719
327,7,0.56292906
327,8,0.82608696
328,0,0.66590389
328,1,0.63844394
328,2,0.66132723
328,3,0.65446224
328,4,0.61327231
328,5,0.71624714
328,6,0.69336384
328,7,0.57437071
328,8,0.85125858
329,0,0.67048055
329,1,0.65217391
329,2,0.66132723
329,3,0.69565217
329,4,0.63157895
329,5,0.7208238
329,6,0.6819222
329,8,0.83066362
330,0,0.6590389
330,1,0.64759725
330,2,0.63386728
330,3,0.71167048
330,4,0.63615561
330,5,0.72997712
330,7,0.5194508
330,8,0.77574371
331,0,0.64759725
331,1,0.63157895
331,2,0.63386728
331,3,0.67505721
331,4,0.63386728
331,5,0.68878719
331,6,0.81006865
331,7,0.56979405
331,8,0.72540046
332,0,0.66132723
332,1,0.64530892
332,3,0.6590389
332,4,0.60411899
332,6,0.67276888
332,7,0.64302059
332,8,0.85812357
333,0,0.64302059
333,2,0.65217391
333,4,0.61784897
333,5,0.68878719
333,6,0.76887872
333,7,0.58352403
333,8,0.76430206
334,0,0.64302059
334,1,0.65446224
334,2,0.65675057
334,3,0.70480549
334,4,0.64759725
334,8,0.76430206
335,0,0.64073227
335,1,0.62242563
335,4,0.64302059
335,5,0.65675057
335,6,0.73913043
335,7,0.59038902
335,8,0.69565217
336,0,0.62929062
